2015-04-16 18:59:38,D5B,50,2,5,30,45,0,18,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 19:01:55,D5B,54,2,5,30,45,0,19,63,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 19:04:07,D5B,63,2,5,30,45,0,20,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:32:16,D2B,66,2,2,30,24,0,1,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:33:28,D2B,100,2,2,30,24,0,2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:34:55,D3B,92,2,3,30,29,0,3,87,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:36:49,D4B,70,2,4,30,36,0,4,88,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:38:35,D4B,73,2,4,30,36,0,5,61,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:40:22,D4B,53,2,4,30,36,0,6,33,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:42:14,D4B,47,2,4,30,36,0,7,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:46:38,D4B,64,2,4,30,36,0,8,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:48:30,D4B,62,2,4,30,36,0,9,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:50:20,D4B,50,2,4,30,36,0,10,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:52:08,D4B,52,2,4,30,36,0,11,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:54:00,D4B,45,2,4,30,36,0,12,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:55:52,D4B,92,2,4,30,36,0,13,100,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17 23:58:13,D5B,22,2,5,30,45,0,14,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:00:26,D5B,54,2,5,30,45,0,15,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:02:45,D5B,55,2,5,30,45,0,16,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:07:00,D5B,34,2,5,30,45,0,17,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:09:12,D5B,61,2,5,30,45,0,18,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:11:33,D5B,63,2,5,30,45,0,19,66,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18 00:13:50,D5B,44,2,5,30,45,0,20,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:24:26,D2B,80,2,2,30,24,0,1,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:25:52,D3B,78,2,3,30,29,0,2,77,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:27:26,D3B,100,2,3,30,29,0,3,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:29:19,D4B,80,2,4,30,36,0,4,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19 00:31:38,D5B,51,2,5,30,45,0,5,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
